file,record_id,region,start,end,contig_edge,product,KCB_hit,KCB_acc,KCB_%,record_desc
T1_bin1.1_re,bin1.fa-156,1,34828,61297,TRUE,NRPS-like,,,,bin1.fa-156
T1_bin1.1_re,bin1.fa-173,1,0,9026,TRUE,NRPS,,,,bin1.fa-173
T1_bin1.1_re,bin1.fa-235,1,7034,22940,TRUE,LAP,,,,bin1.fa-235
T1_bin1.1_re,bin1.fa-254,1,0,18114,TRUE,NRPS,,,,bin1.fa-254
T1_bin1.1_re,bin1.fa-266,2,110969,129472,TRUE,lassopeptide / RRE-containing,,,,bin1.fa-266
T1_bin1.1_re,bin1.fa-273,1,0,34286,TRUE,NRPS,,,,bin1.fa-273
T1_bin1.1_re,bin1.fa-301,1,2539,23361,TRUE,terpene,,,,bin1.fa-301
T106_SemiBin_2,k141_873,1,14331,37610,FALSE,lanthipeptide-class-ii,divamide A,BGC0001576,37,k141_873
T106_SemiBin_2,k141_265,1,11002,31539,FALSE,proteusin,nostolysamide A/nostolysamide B,BGC0002699,33,k141_265
T106_SemiBin_2,k141_150,1,8877,57786,FALSE,NRPS / T1PKS,malyngamide C acetate,BGC0001970,10,k141_150
T106_SemiBin_2,k141_1056,1,32804,81258,FALSE,T1PKS,saxitoxin/gonyautoxin 2/gonyautoxin 3/toxin C2/toxin C3/gonyautoxin 5/decarbamoylsaxitoxin/decarbamoylgonyautoxin 2/decarbamoylgonyautoxin 3,BGC0000887,8,k141_1056
T106_SemiBin_2,k141_518,1,8098,55253,FALSE,NRPS,oxalomycin B,BGC0001106,6,k141_518
T106_SemiBin_2,k141_1006,1,23092,68156,FALSE,NRPS-like,,,,k141_1006
T106_SemiBin_2,k141_850,1,23973,81486,FALSE,microviridin / lanthipeptide-class-v,,,,k141_850
T106_SemiBin_2,k141_325,1,16285,37218,FALSE,terpene,,,,k141_325
T106_SemiBin_2,k141_880,1,31204,52275,FALSE,terpene,,,,k141_880
T106_SemiBin_2,k141_871,1,10210,52510,FALSE,lanthipeptide-class-v,,,,k141_871
T106_SemiBin_2,k141_905,1,34105,87432,FALSE,hglE-KS,,,,k141_905
T106_SemiBin_2,k141_319,1,0,4419,TRUE,NRPS-like,bovienimide A,BGC0002135,100,k141_319
T106_SemiBin_2,k141_351,1,0,4164,TRUE,NRPS,kolossin,BGC0001641,100,k141_351
T106_SemiBin_2,k141_599,1,0,103777,TRUE,NRPS / microviridin,nostopeptolide A1/nostopeptolide 1052,BGC0002061,87,k141_599
T106_SemiBin_2,k141_405,1,0,49056,TRUE,hglE-KS / T1PKS,heterocyst glycolipids,BGC0000869,85,k141_405
T106_SemiBin_2,k141_395,1,0,35584,TRUE,NRPS / T1PKS / NRPS-like,hapalosin,BGC0001467,80,k141_395
T106_SemiBin_2,k141_88,1,0,12459,TRUE,NRPS,anabaenopeptin 908/anabaenopeptin 915,BGC0000301,60,k141_88
T106_SemiBin_2,k141_577,1,0,35248,TRUE,NRPS / T1PKS,nostopeptolide A1/nostopeptolide 1052,BGC0002061,50,k141_577
T106_SemiBin_2,k141_120,1,0,22438,TRUE,T1PKS / NRPS-like,nostopeptolide A2,BGC0001028,50,k141_120
T106_SemiBin_2,k141_682,1,0,65283,TRUE,NRPS,varlaxin 1046A/varlaxin 1022A,BGC0002632,50,k141_682
T106_SemiBin_2,k141_1024,1,0,33443,TRUE,NRPS-like / NRPS / ectoine,scytocyclamide A/scytocyclamide B/scytocyclamide B3/scytocyclamide C/scytocyclamide A2/scytocyclamide B2,BGC0002484,46,k141_1024
T106_SemiBin_2,k141_337,1,112995,127767,TRUE,indole,tjipanazole D/tjipanazole I/tjipanazole L/tjipanazole K/tjipanazole M,BGC0002482,40,k141_337
T106_SemiBin_2,k141_206,1,0,36579,TRUE,T1PKS / NRPS-like,minutissamide A/minutissamide C/minutissamide D,BGC0001952,38,k141_206
T106_SemiBin_2,k141_132,1,0,12772,TRUE,T1PKS,minutissamide A/minutissamide C/minutissamide D,BGC0001952,38,k141_132
T106_SemiBin_2,k141_929,1,0,10912,TRUE,NRPS,scytocyclamide A/scytocyclamide B/scytocyclamide B3/scytocyclamide C/scytocyclamide A2/scytocyclamide B2,BGC0002484,38,k141_929
T106_SemiBin_2,k141_631,1,0,91974,TRUE,T1PKS / NRPS,anachelin,BGC0002532,35,k141_631
T106_SemiBin_2,k141_251,1,17697,102390,TRUE,NRPS / T1PKS,microsclerodermin,BGC0001231,35,k141_251
T106_SemiBin_2,k141_12,1,0,7260,TRUE,NRPS-like / NRPS,vioprolide A/vioprolide B/vioprolide C/vioprolide D,BGC0001822,33,k141_12
T106_SemiBin_2,k141_918,1,0,9667,TRUE,NRPS,vioprolide A/vioprolide B/vioprolide C/vioprolide D,BGC0001822,33,k141_918
T106_SemiBin_2,k141_941,1,0,19370,TRUE,NRPS,puwainaphycin A/puwainaphycin B/puwainaphycin C/puwainaphycin D,BGC0001125,30,k141_941
T106_SemiBin_2,k141_37,1,0,15859,TRUE,NRPS / NRPS-like,nostocyclopeptide A2,BGC0000397,28,k141_37
T106_SemiBin_2,k141_228,1,5867,37655,TRUE,NRPS-like / NRPS,nostocyclopeptide A2,BGC0000397,28,k141_228
T106_SemiBin_2,k141_688,1,0,28163,TRUE,NRPS,cyanochelin A,BGC0002411,27,k141_688
T106_SemiBin_2,k141_105,1,25725,66017,TRUE,T1PKS,nocuolin A,BGC0001703,22,k141_105
T106_SemiBin_2,k141_420,1,0,34208,TRUE,NRPS-like / T1PKS / NRPS,cyanochelin A,BGC0002411,18,k141_420
T106_SemiBin_2,k141_272,1,0,31613,TRUE,NRPS,vioprolide A/vioprolide B/vioprolide C/vioprolide D,BGC0001822,16,k141_272
T106_SemiBin_2,k141_956,1,0,12179,TRUE,NRPS / T1PKS,jamaicamide A/jamaicamide B/jamaicamide C,BGC0001001,15,k141_956
T106_SemiBin_2,k141_477,1,6257,27223,TRUE,terpene,,,,k141_477
T106_SemiBin_2,k141_186,1,63,10897,TRUE,RiPP-like,,,,k141_186
T106_SemiBin_2,k141_568,1,0,12027,TRUE,LAP,,,,k141_568
T106_SemiBin_2,k141_520,1,0,14521,TRUE,indole / RiPP-like,,,,k141_520
T106_SemiBin_2,k141_936,1,21426,40017,TRUE,terpene,,,,k141_936
T106_SemiBin_2,k141_505,1,0,13998,TRUE,LAP,,,,k141_505
T106_SemiBin_2,k141_165,1,0,16954,TRUE,NRPS,,,,k141_165
T106_SemiBin_2,k141_325,2,42393,59599,TRUE,lanthipeptide-class-ii,,,,k141_325
T110_bin6.1_re.2_re,bin6.fa-32,1,119412,141770,FALSE,terpene,geosmin,BGC0000661,100,bin6.fa-32
T110_bin6.1_re.2_re,bin6.fa-139,1,234549,302523,FALSE,NRPS / mycosporine-like,shinorine/4-deoxygadusol/mycosporine glycine,BGC0000427,100,bin6.fa-139
T110_bin6.1_re.2_re,bin6.fa-25,1,10701,63968,FALSE,hglE-KS / T1PKS,heterocyst glycolipids,BGC0000869,85,bin6.fa-25
T110_bin6.1_re.2_re,bin6.fa-200,1,47402,98929,FALSE,NRPS / T1PKS / NRPS-like,hapalosin,BGC0001467,80,bin6.fa-200
T110_bin6.1_re.2_re,bin6.fa-46,1,17454,40835,FALSE,indole,tjipanazole D/tjipanazole I/tjipanazole L/tjipanazole K/tjipanazole M,BGC0002482,50,bin6.fa-46
T110_bin6.1_re.2_re,bin6.fa-99,1,46979,90294,FALSE,NRPS-like,,,,bin6.fa-99
T110_bin6.1_re.2_re,bin6.fa-132,1,29879,72273,FALSE,lanthipeptide-class-v,,,,bin6.fa-132
T110_bin6.1_re.2_re,bin6.fa-199,1,18379,41148,FALSE,lassopeptide / RRE-containing,,,,bin6.fa-199
T110_bin6.1_re.2_re,bin6.fa-163,1,10008,87401,TRUE,NRP-metallophore / NRPS / T1PKS,anachelin,BGC0002532,40,bin6.fa-163
T110_bin6.1_re.2_re,bin6.fa-22,1,0,53982,TRUE,T1PKS / NRPS,aranazole A/aranazole B/aranazole C/aranazole D,BGC0001884,37,bin6.fa-22
T110_bin6.1_re.2_re,bin6.fa-112,1,21679,59844,TRUE,NRPS,endopyrrole B/endopyrrole A,BGC0002048,33,bin6.fa-112
T110_bin6.1_re.2_re,bin6.fa-87,1,47823,66313,TRUE,microviridin,microviridin N9/microviridin N8/microviridin N7/microviridin N6/microviridin N5/microviridin N4/microviridin N3,BGC0002049,33,bin6.fa-87
T110_bin6.1_re.2_re,bin6.fa-16,1,21001,42561,TRUE,spliceotide / RRE-containing,PcpA,BGC0001733,33,bin6.fa-16
T110_bin6.1_re.2_re,bin6.fa-144,1,0,31329,TRUE,NRPS,heinamide A1/heinamide A2/heinamide A3/heinamide B1/heinamide B2/heinamide B3/heinamide B4/heinamide B5,BGC0002572,18,bin6.fa-144
T110_bin6.1_re.2_re,bin6.fa-106,1,52595,93490,TRUE,other,vatiamide A/vatiamide B/vatiamide C/vatiamide D/vatiamide E/vatiamide F,BGC0002296,6,bin6.fa-106
T110_bin6.1_re.2_re,bin6.fa-99,2,96419,135694,TRUE,lanthipeptide-class-v,asukamycin,BGC0000187,4,bin6.fa-99
T110_bin6.1_re.2_re,bin6.fa-55,1,0,17347,TRUE,terpene,,,,bin6.fa-55
T110_bin6.1_re.2_re,bin6.fa-116,1,0,33613,TRUE,lanthipeptide-class-v,,,,bin6.fa-116
T110_bin6.1_re.2_re,bin6.fa-121,1,8437,29259,TRUE,terpene,,,,bin6.fa-121
T110_bin6.1_re.2_re,bin6.fa-141,1,0,28603,TRUE,NRPS,,,,bin6.fa-141
T110_bin6.1_re.2_re,bin6.fa-153,1,25238,47155,TRUE,terpene,,,,bin6.fa-153
T110_bin6.1_re.2_re,bin6.fa-186,1,84367,117692,TRUE,NAPAA,,,,bin6.fa-186
T112_bin5.1_re.2_re,bin5.fa-140,1,35749,88988,FALSE,hglE-KS / T1PKS,heterocyst glycolipids,BGC0000869,85,bin5.fa-140
T112_bin5.1_re.2_re,bin5.fa-2,1,14369,63024,FALSE,indole / T1PKS,tjipanazole D/tjipanazole I/tjipanazole L/tjipanazole K/tjipanazole M,BGC0002482,40,bin5.fa-2
T112_bin5.1_re.2_re,bin5.fa-189,1,37312,58245,FALSE,terpene,saxitoxin/neosaxitoxin/decarbamoylsaxitoxin/gonyautoxin 3/gonyautoxin 2,BGC0000188,5,bin5.fa-189
T112_bin5.1_re.2_re,bin5.fa-50,1,43031,85426,FALSE,lanthipeptide-class-v,,,,bin5.fa-50
T112_bin5.1_re.2_re,bin5.fa-53,1,15477,35906,FALSE,phenazine,,,,bin5.fa-53
T112_bin5.1_re.2_re,bin5.fa-168,1,28077,48899,FALSE,terpene,,,,bin5.fa-168
T112_bin5.1_re.2_re,bin5.fa-200,1,38409,61872,FALSE,RRE-containing / lassopeptide,,,,bin5.fa-200
T112_bin5.1_re.2_re,bin5.fa-118,1,15452,30259,TRUE,terpene,geosmin,BGC0000661,100,bin5.fa-118
T112_bin5.1_re.2_re,bin5.fa-114,1,15416,58667,TRUE,NRPS,anabaenopeptin NZ857/nostamide A,BGC0001479,66,bin5.fa-114
T112_bin5.1_re.2_re,bin5.fa-216,1,8600,61771,TRUE,NRPS,hexose-palythine-serine/hexose-shinorine,BGC0001615,57,bin5.fa-216
T112_bin5.1_re.2_re,bin5.fa-192,1,0,65613,TRUE,T1PKS / NRPS / NRP-metallophore,nostopeptolide A2,BGC0001028,50,bin5.fa-192
T112_bin5.1_re.2_re,bin5.fa-32,1,0,29152,TRUE,NRPS,nostocyclopeptide A2,BGC0000397,42,bin5.fa-32
T112_bin5.1_re.2_re,bin5.fa-95,1,0,38618,TRUE,NRPS / T1PKS / NRPS-like,nostophycin,BGC0001029,27,bin5.fa-95
T112_bin5.1_re.2_re,bin5.fa-119,1,0,54261,TRUE,T1PKS / NRPS,pyrronazol B,BGC0001750,27,bin5.fa-119
T112_bin5.1_re.2_re,bin5.fa-19,1,0,18533,TRUE,NRPS,cryptophycin-327,BGC0000975,25,bin5.fa-19
T112_bin5.1_re.2_re,bin5.fa-43,1,0,23338,TRUE,NRPS-like,largimiycin 38/largimycin 39,BGC0001853,8,bin5.fa-43
T112_bin5.1_re.2_re,bin5.fa-20,1,41031,67100,TRUE,NAPAA,,,,bin5.fa-20
T112_bin5.1_re.2_re,bin5.fa-55,1,0,41327,TRUE,NRPS-like,,,,bin5.fa-55
T112_bin5.1_re.2_re,bin5.fa-73,1,16658,46865,TRUE,NRPS,,,,bin5.fa-73
T112_bin5.1_re.2_re,bin5.fa-90,1,106856,121890,TRUE,terpene / microviridin,,,,bin5.fa-90
T112_bin5.1_re.2_re,bin5.fa-134,1,3415,14339,TRUE,RiPP-like,,,,bin5.fa-134
T112_bin5.1_re.2_re,bin5.fa-139,1,0,24060,TRUE,lanthipeptide-class-v,,,,bin5.fa-139
T112_bin5.1_re.2_re,bin5.fa-202,1,0,23022,TRUE,lanthipeptide-class-v,,,,bin5.fa-202
T112_bin5.1_re.2_re,bin5.fa-205,1,0,11120,TRUE,microviridin,,,,bin5.fa-205
T112_bin5.1_re.2_re,bin5.fa-217,1,0,13349,TRUE,spliceotide / RRE-containing,,,,bin5.fa-217
T113_bin2.1_re.2_re,bin2.fa-16,1,55545,78800,FALSE,lanthipeptide-class-ii,divamide A,BGC0001576,62,bin2.fa-16
T113_bin2.1_re.2_re,bin2.fa-231,1,48498,71384,FALSE,lassopeptide / RRE-containing,,,,bin2.fa-231
T113_bin2.1_re.2_re,bin2.fa-359,1,13995,37184,FALSE,lanthipeptide-class-ii,,,,bin2.fa-359
T113_bin2.1_re.2_re,bin2.fa-383,1,16103,37618,FALSE,indole,,,,bin2.fa-383
T113_bin2.1_re.2_re,bin2.fa-452,1,0,1660,TRUE,NRPS,kolossin,BGC0001641,100,bin2.fa-452
T113_bin2.1_re.2_re,bin2.fa-348,1,0,2228,TRUE,NRPS,rhizomide A/rhizomide B/rhizomide C,BGC0001758,100,bin2.fa-348
T113_bin2.1_re.2_re,bin2.fa-75,1,0,26508,TRUE,hglE-KS / T1PKS,heterocyst glycolipids,BGC0000869,85,bin2.fa-75
T113_bin2.1_re.2_re,bin2.fa-333,1,0,22363,TRUE,NRPS / T1PKS / NRPS-like,hapalosin,BGC0001467,80,bin2.fa-333
T113_bin2.1_re.2_re,bin2.fa-410,1,13021,33591,TRUE,cyanobactin,anacyclamide D8P/sphaerocyclamide,BGC0001505,60,bin2.fa-410
T113_bin2.1_re.2_re,bin2.fa-259,1,0,42255,TRUE,NRPS,anabaenopeptin,BGC0000302,57,bin2.fa-259
T113_bin2.1_re.2_re,bin2.fa-79,1,0,2954,TRUE,NRPS-like,cyanopeptolin,BGC0000332,57,bin2.fa-79
T113_bin2.1_re.2_re,bin2.fa-59,1,0,40967,TRUE,NRPS / T1PKS,nostopeptolide A1/nostopeptolide 1052,BGC0002061,50,bin2.fa-59
T113_bin2.1_re.2_re,bin2.fa-103,1,0,31506,TRUE,T1PKS / NRPS,nostopeptolide A1/nostopeptolide 1052,BGC0002061,50,bin2.fa-103
T113_bin2.1_re.2_re,bin2.fa-234,1,0,26398,TRUE,NRPS,hapalosin,BGC0001467,40,bin2.fa-234
T113_bin2.1_re.2_re,bin2.fa-126,1,3708,23227,TRUE,indole,tjipanazole D/tjipanazole I/tjipanazole L/tjipanazole K/tjipanazole M,BGC0002482,40,bin2.fa-126
T113_bin2.1_re.2_re,bin2.fa-357,1,0,13986,TRUE,NRPS / T1PKS,vatiamide A/vatiamide B/vatiamide C/vatiamide D/vatiamide E/vatiamide F,BGC0002296,40,bin2.fa-357
T113_bin2.1_re.2_re,bin2.fa-27,1,0,19281,TRUE,NRPS-like,malyngamide I,BGC0001971,33,bin2.fa-27
T113_bin2.1_re.2_re,bin2.fa-227,1,23742,49322,TRUE,lanthipeptide-class-v,nostolysamide A/nostolysamide B,BGC0002699,33,bin2.fa-227
T113_bin2.1_re.2_re,bin2.fa-412,1,0,73911,TRUE,NRPS / T1PKS / NRP-metallophore,anachelin,BGC0002532,30,bin2.fa-412
T113_bin2.1_re.2_re,bin2.fa-166,1,0,23961,TRUE,thiopeptide / cyanobactin,muscoride A/muscoride B,BGC0002551,30,bin2.fa-166
T113_bin2.1_re.2_re,bin2.fa-231,2,73667,99522,TRUE,T1PKS,bartoloside 2/bartoloside 3/bartoloside 4,BGC0001525,27,bin2.fa-231
T113_bin2.1_re.2_re,bin2.fa-260,1,0,14225,TRUE,NRPS,nostopeptolide A1/nostopeptolide 1052,BGC0002061,25,bin2.fa-260
T113_bin2.1_re.2_re,bin2.fa-300,1,0,62936,TRUE,NRP-metallophore / NRPS / T1PKS,puwainaphycin F/minutissamide A/minutissamide B/minutissamide C/minutissamide D,BGC0001953,23,bin2.fa-300
T113_bin2.1_re.2_re,bin2.fa-298,1,0,2581,TRUE,NRPS,microsclerodermin,BGC0001231,21,bin2.fa-298
T113_bin2.1_re.2_re,bin2.fa-312,1,0,30193,TRUE,terpene / phosphonate,anacyclamide D8P/sphaerocyclamide,BGC0001505,20,bin2.fa-312
T113_bin2.1_re.2_re,bin2.fa-296,1,0,14843,TRUE,LAP,muscoride A/muscoride B,BGC0002485,18,bin2.fa-296
T113_bin2.1_re.2_re,bin2.fa-40,1,0,46356,TRUE,NRPS / T1PKS,aranazole A/aranazole B/aranazole C/aranazole D,BGC0001884,12,bin2.fa-40
T113_bin2.1_re.2_re,bin2.fa-434,1,0,4145,TRUE,T1PKS,anachelin,BGC0002532,10,bin2.fa-434
T113_bin2.1_re.2_re,bin2.fa-53,1,1571,23827,TRUE,LAP,jamaicamide A/jamaicamide B/jamaicamide C,BGC0001001,7,bin2.fa-53
T113_bin2.1_re.2_re,bin2.fa-396,1,4088,27194,TRUE,hglE-KS,12-epi-hapalindole J isonitrile/ambiguine A isonitrile/ambiguine B isonitrile/ambiguine C isonitrile/ambiguine D isonitrile/ambiguine E isonitrile/ambiguine K isonitrile/ambiguine L isonitrile/ambiguine I isonitrile/ambiguine J isonitrile,BGC0001126,6,bin2.fa-396
T113_bin2.1_re.2_re,bin2.fa-127,1,0,14596,TRUE,terpene,,,,bin2.fa-127
T113_bin2.1_re.2_re,bin2.fa-131,1,0,20672,TRUE,terpene,,,,bin2.fa-131
T113_bin2.1_re.2_re,bin2.fa-173,1,0,13322,TRUE,lanthipeptide-class-ii,,,,bin2.fa-173
T113_bin2.1_re.2_re,bin2.fa-188,1,42,33161,TRUE,NRPS-like,,,,bin2.fa-188
T113_bin2.1_re.2_re,bin2.fa-192,1,0,28535,TRUE,lanthipeptide-class-v,,,,bin2.fa-192
T113_bin2.1_re.2_re,bin2.fa-200,1,0,3972,TRUE,NRPS,,,,bin2.fa-200
T113_bin2.1_re.2_re,bin2.fa-205,1,0,18359,TRUE,NRPS-like,,,,bin2.fa-205
T113_bin2.1_re.2_re,bin2.fa-208,1,8686,40216,TRUE,NRPS,,,,bin2.fa-208
T113_bin2.1_re.2_re,bin2.fa-238,1,0,2369,TRUE,cyanobactin,,,,bin2.fa-238
T113_bin2.1_re.2_re,bin2.fa-239,1,9433,24908,TRUE,phenazine,,,,bin2.fa-239
T113_bin2.1_re.2_re,bin2.fa-276,1,0,18548,TRUE,terpene,,,,bin2.fa-276
T113_bin2.1_re.2_re,bin2.fa-349,1,7609,47464,TRUE,lanthipeptide-class-v,,,,bin2.fa-349
T113_bin2.1_re.2_re,bin2.fa-364,1,0,2975,TRUE,phenazine,,,,bin2.fa-364
T113_bin2.1_re.2_re,bin2.fa-394,1,11896,46546,TRUE,NRPS,,,,bin2.fa-394
T113_bin2.1_re.2_re,bin2.fa-399,1,15587,37570,TRUE,terpene,,,,bin2.fa-399
T113_bin2.1_re.2_re,bin2.fa-494,1,0,10558,TRUE,NRPS / NRPS-like,,,,bin2.fa-494
T113_bin2.1_re.2_re,bin2.fa-503,1,14783,47337,TRUE,lanthipeptide-class-v,,,,bin2.fa-503
T113_bin2.1_re.2_re,bin2.fa-509,1,0,29841,TRUE,NRPS,,,,bin2.fa-509
T120_bin2.1_re.2_re,bin2.fa-232,1,22233,75972,FALSE,hglE-KS / T1PKS,heterocyst glycolipids,BGC0000869,85,bin2.fa-232
T120_bin2.1_re.2_re,bin2.fa-20,1,31731,54485,FALSE,RRE-containing / spliceotide,PcpA,BGC0001733,33,bin2.fa-20
T120_bin2.1_re.2_re,bin2.fa-57,1,11772,55012,FALSE,NRPS-like,arylomycin,BGC0000306,22,bin2.fa-57
T120_bin2.1_re.2_re,bin2.fa-33,1,19892,89376,FALSE,NRPS / NRPS-like,ajudazol A,BGC0000954,15,bin2.fa-33
T120_bin2.1_re.2_re,bin2.fa-159,1,124525,147297,FALSE,RRE-containing / lassopeptide,,,,bin2.fa-159
T120_bin2.1_re.2_re,bin2.fa-173,1,1717,46778,FALSE,NRPS-like,,,,bin2.fa-173
T120_bin2.1_re.2_re,bin2.fa-185,1,16686,37508,FALSE,terpene,,,,bin2.fa-185
T120_bin2.1_re.2_re,bin2.fa-137,1,3955,16944,TRUE,microviridin,microviridin N9/microviridin N8/microviridin N7/microviridin N6/microviridin N5/microviridin N4/microviridin N3,BGC0002049,100,bin2.fa-137
T120_bin2.1_re.2_re,bin2.fa-179,1,0,22601,TRUE,NRPS / T1PKS,hapalosin,BGC0001467,60,bin2.fa-179
T120_bin2.1_re.2_re,bin2.fa-27,1,104123,131571,TRUE,spliceotide / proteusin / RRE-containing / lanthipeptide-class-ii,nostolysamide A/nostolysamide B,BGC0002699,50,bin2.fa-27
T120_bin2.1_re.2_re,bin2.fa-176,1,0,12753,TRUE,NRPS / T1PKS,nostopeptolide A1/nostopeptolide 1052,BGC0002061,50,bin2.fa-176
T120_bin2.1_re.2_re,bin2.fa-78,1,0,9576,TRUE,NRPS,hapalosin,BGC0001467,40,bin2.fa-78
T120_bin2.1_re.2_re,bin2.fa-89,1,0,18175,TRUE,indole,tjipanazole D/tjipanazole I/tjipanazole L/tjipanazole K/tjipanazole M,BGC0002482,40,bin2.fa-89
T120_bin2.1_re.2_re,bin2.fa-11,1,13849,56435,TRUE,NRPS / T1PKS / NRPS-like,vatiamide A/vatiamide B/vatiamide C/vatiamide D/vatiamide E/vatiamide F,BGC0002296,36,bin2.fa-11
T120_bin2.1_re.2_re,bin2.fa-164,1,0,4580,TRUE,NRPS-like,oxazolepoxidomycin A,BGC0001885,33,bin2.fa-164
T120_bin2.1_re.2_re,bin2.fa-91,1,11439,29552,TRUE,proteusin / LAP,PlpA1/PlpA2/PlpA3,BGC0001745,33,bin2.fa-91
T120_bin2.1_re.2_re,bin2.fa-208,1,141204,154467,TRUE,cyanobactin,prenylagaramide B/prenylagaramide C,BGC0000479,30,bin2.fa-208
T120_bin2.1_re.2_re,bin2.fa-236,1,0,6218,TRUE,NRPS,anachelin,BGC0002532,20,bin2.fa-236
T120_bin2.1_re.2_re,bin2.fa-59,1,0,24693,TRUE,NRPS,anachelin,BGC0002532,15,bin2.fa-59
T120_bin2.1_re.2_re,bin2.fa-118,1,0,17932,TRUE,NRPS,fischerazole A/fischerazole B/fischerazole C,BGC0002624,14,bin2.fa-118
T120_bin2.1_re.2_re,bin2.fa-16,1,0,80796,TRUE,NAPAA / NRPS / lanthipeptide-class-v,varlaxin 1046A/varlaxin 1022A,BGC0002632,9,bin2.fa-16
T120_bin2.1_re.2_re,bin2.fa-203,1,0,39295,TRUE,lanthipeptide-class-v,ambiguine P,BGC0001501,6,bin2.fa-203
T120_bin2.1_re.2_re,bin2.fa-12,1,4317,15328,TRUE,RiPP-like,,,,bin2.fa-12
T120_bin2.1_re.2_re,bin2.fa-65,1,72871,94839,TRUE,cyanobactin,,,,bin2.fa-65
T120_bin2.1_re.2_re,bin2.fa-71,1,24253,61098,TRUE,lanthipeptide-class-ii / terpene,,,,bin2.fa-71
T120_bin2.1_re.2_re,bin2.fa-83,1,0,27473,TRUE,NRPS-like,,,,bin2.fa-83
T120_bin2.1_re.2_re,bin2.fa-124,1,0,8743,TRUE,cyanobactin,,,,bin2.fa-124
T120_bin2.1_re.2_re,bin2.fa-136,1,70644,89460,TRUE,microviridin,,,,bin2.fa-136
T120_bin2.1_re.2_re,bin2.fa-139,1,0,7070,TRUE,lanthipeptide-class-v,,,,bin2.fa-139
T120_bin2.1_re.2_re,bin2.fa-194,1,0,20221,TRUE,NRPS,,,,bin2.fa-194
T120_bin2.1_re.2_re,bin2.fa-253,1,17712,39629,TRUE,terpene,,,,bin2.fa-253
T19_bin5_SPAdes_re-assembly_contigs.2_re,bin5_SPAdes_re-assembly_contigs.fa-270,1,9253,51122,FALSE,resorcinol,desotamide,BGC0001196,9,bin5_SPAdes_re-assembly_contigs.fa-270
T19_bin5_SPAdes_re-assembly_contigs.2_re,bin5_SPAdes_re-assembly_contigs.fa-257,1,14731,35211,FALSE,terpene,,,,bin5_SPAdes_re-assembly_contigs.fa-257
T19_bin5_SPAdes_re-assembly_contigs.2_re,bin5_SPAdes_re-assembly_contigs.fa-230,1,0,12807,TRUE,terpene,2-methylisoborneol,BGC0000657,100,bin5_SPAdes_re-assembly_contigs.fa-230
T19_bin5_SPAdes_re-assembly_contigs.2_re,bin5_SPAdes_re-assembly_contigs.fa-31,1,0,2351,TRUE,NRPS,bovienimide A,BGC0002135,100,bin5_SPAdes_re-assembly_contigs.fa-31
T19_bin5_SPAdes_re-assembly_contigs.2_re,bin5_SPAdes_re-assembly_contigs.fa-181,1,27216,39814,TRUE,terpene,geosmin,BGC0001181,100,bin5_SPAdes_re-assembly_contigs.fa-181
T19_bin5_SPAdes_re-assembly_contigs.2_re,bin5_SPAdes_re-assembly_contigs.fa-121,1,0,39319,TRUE,NRPS / NRP-metallophore / T1PKS,cyanochelin A,BGC0002411,63,bin5_SPAdes_re-assembly_contigs.fa-121
T19_bin5_SPAdes_re-assembly_contigs.2_re,bin5_SPAdes_re-assembly_contigs.fa-180,1,0,53824,TRUE,NRPS / T1PKS,scytocyclamide A/scytocyclamide B/scytocyclamide B3/scytocyclamide C/scytocyclamide A2/scytocyclamide B2,BGC0002484,53,bin5_SPAdes_re-assembly_contigs.fa-180
T19_bin5_SPAdes_re-assembly_contigs.2_re,bin5_SPAdes_re-assembly_contigs.fa-400,1,0,70752,TRUE,NRP-metallophore / NRPS,cyanochelin A,BGC0002411,45,bin5_SPAdes_re-assembly_contigs.fa-400
T19_bin5_SPAdes_re-assembly_contigs.2_re,bin5_SPAdes_re-assembly_contigs.fa-386,1,0,20944,TRUE,mycosporine-like,hexose-palythine-serine/hexose-shinorine,BGC0001615,42,bin5_SPAdes_re-assembly_contigs.fa-386
T19_bin5_SPAdes_re-assembly_contigs.2_re,bin5_SPAdes_re-assembly_contigs.fa-43,1,0,4334,TRUE,NRPS,nostocyclopeptide A2,BGC0000397,42,bin5_SPAdes_re-assembly_contigs.fa-43
T19_bin5_SPAdes_re-assembly_contigs.2_re,bin5_SPAdes_re-assembly_contigs.fa-291,1,0,17886,TRUE,T1PKS,anatoxin-a/homoanatoxin-a,BGC0000017,40,bin5_SPAdes_re-assembly_contigs.fa-291
T19_bin5_SPAdes_re-assembly_contigs.2_re,bin5_SPAdes_re-assembly_contigs.fa-512,1,0,25511,TRUE,T1PKS / NRPS-like,minutissamide A/minutissamide C/minutissamide D,BGC0001952,38,bin5_SPAdes_re-assembly_contigs.fa-512
T19_bin5_SPAdes_re-assembly_contigs.2_re,bin5_SPAdes_re-assembly_contigs.fa-516,1,0,33859,TRUE,NRPS,scytocyclamide A/scytocyclamide B/scytocyclamide B3/scytocyclamide C/scytocyclamide A2/scytocyclamide B2,BGC0002484,38,bin5_SPAdes_re-assembly_contigs.fa-516
